dissimilarity,correlation,homogeneity,contrast,ASM,energy,mean_r,std_r,skewness_r,kurtosis_r,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,class
18.923770910553376,0.7592368555118245,0.08581663722158796,785.8584549832062,0.00017365311342145751,0.013177750696589214,4.656550130387771,2.4053070974996302,0.18062187407661362,-0.6182961303206902,0.10733020753986475,0.18773115591045375,0.1817799384144812,0.39691645089388855,0.6111602807488999,0.4253037583496776,0.2520043048669572,0.19091505727079905,0.17547164786875036,0.2783979544615954,1
13.545805079111819,0.7990173002258864,0.11025781557865749,409.5006869653858,0.0002658906561379451,0.016306153934571608,4.6140774641918805,1.9908937902376727,0.4261395987375293,0.1379223671779628,0.037494772376666215,0.09742494133937041,0.10223984380304067,0.3875484259588205,0.7076882174262574,0.4809780227006773,0.2077579190707079,0.11740166432693848,0.12467524038907865,0.1542817683039872,1
23.779350209288424,0.5392493849248161,0.06352299968259645,1198.6396252740683,0.00020143016854337893,0.014192609645282961,4.495673511558827,2.211519424835805,0.34635668089456145,-0.23954739679192016,0.08096768254460501,0.13494613757434168,0.18772886733443228,0.4596709572310803,0.6321970318514413,0.4413934423950619,0.2353870602246112,0.13904576707027105,0.12401379225186338,0.20993519377071634,1
16.85599970824888,0.7732743154015849,0.08148673983210712,583.7621134297649,0.00013531930516416985,0.011632682629736352,4.486680304450184,1.7216549547674962,0.6280062259123018,1.0366291986727072,0.020525951667437304,0.06398665865485635,0.06903737599083663,0.3354371551533921,0.7830697592098476,0.46808494202992706,0.15897286176860387,0.07721667532035938,0.0790651969688315,0.09171857303160318,1
10.51783590963139,0.4513453918705769,0.11037954654004926,212.4001189060642,0.0007687450249617904,0.02772625154906069,4.642309797482211,2.485948409042673,0.16413158905967007,-0.7403087267014037,0.1141981537215294,0.23627204218247463,0.1984685154332787,0.38984886960108317,0.5583895930245817,0.450492027094585,0.24099748302612412,0.1937430745896292,0.18980520721992128,0.3055785078893339,1
12.763071895424837,0.8160039955452022,0.4239556992445376,602.1052036199095,0.12436399190014666,0.35265279227612345,5.619412982584338,2.4660813301865936,-0.4121449238701152,-0.9133692168958785,0.06722364872204674,0.08671285780532921,0.08727776241643885,0.2414967212493696,0.35927933266572887,0.34713388352687163,0.1036599961386183,0.09462152236086412,0.7965155016645875,0.13529465436075794,1
30.742748091603044,0.3938372988952503,0.043967506382247744,1742.7382769901849,0.00010613767096489545,0.01030231386460806,4.608844432745459,2.5787284028350577,0.13436255091422175,-0.8367194020876711,0.16573325055059446,0.21915527853203018,0.24180496875807747,0.4120681573538814,0.5098523372263339,0.41566086683801307,0.2639860447035859,0.21103263100268904,0.1932252883422105,0.33459059630478166,1
27.855454180294938,0.5514046274680865,0.03570008321947605,1249.836977104493,9.627088681882855e-05,0.009811772868285759,5.146201757312868,3.3861730825244063,-0.3143399252146022,-1.4851343020319472,0.3905983927992704,0.2972178396566327,0.1658389395185559,0.14553213059791642,0.13630176290671664,0.14845508036679636,0.16106991621143604,0.28552604058111297,0.40413626541303005,0.6316648290011044,1
22.757500688136528,0.6650124296205735,0.04824600652184404,896.3677401596476,0.0001177419969513639,0.010850898439823491,4.469341894060995,2.274088495662538,0.30135803575946596,-0.3319415895538702,0.10118047689921944,0.15184329818735082,0.21179672280625703,0.4466747882624077,0.6041795478544494,0.45930420216517975,0.24402350310988216,0.14385918594996622,0.12643930470476344,0.2238454740008556,1
19.165690088608926,0.7712776403925445,0.09849289711129336,884.1219591462191,0.00022968150491519773,0.0151552467784328,4.579550396097635,2.0578548607109726,0.3712731722764766,0.08448248567512895,0.05563249740976743,0.10545127245494537,0.11655019696916168,0.35325831585309986,0.739055093636076,0.45144818013725363,0.20127428534165756,0.11859534040966943,0.12335202234433357,0.16616215975631074,1
28.427008547008544,0.6743769394155026,0.04980543569483847,1647.114017094017,0.00011419387829644239,0.010686153578179682,4.799023199023199,2.9164290959012664,-0.04754413945005149,-1.1809153113722854,0.2789957573983333,0.2548327319807991,0.20775219791983032,0.33753504578101934,0.40877860525952225,0.32831822165268154,0.22693315624096577,0.246861424626561,0.29518747546162943,0.4750400976416264,1
20.81107588666535,0.24499213483062007,0.07974987119730244,1014.2394491777293,0.00046377014258951784,0.02153532313640819,4.6645880574452,2.550793297748611,0.1363198619932327,-0.8481988363517803,0.13419267102527985,0.22728883654906776,0.23371890203569573,0.42829827502235146,0.4945559063410835,0.4218682095357235,0.2667079336627437,0.21554697783435578,0.20492339137818777,0.3318472927229316,1
42.10457516339869,0.6616517816741727,0.04252656073870702,3096.2754435107377,0.0003455630618260377,0.018589326556549532,4.7621107266435985,3.127147075535506,-0.03931200632300592,-1.3869325481026435,0.3023120154050493,0.3739808121605567,0.23194628768146025,0.2580076683198266,0.27885677283051963,0.2775537037986013,0.2045818380111756,0.2371585638091335,0.2905843941177845,0.5577135456610393,1
19.901599682230163,0.7322770622475484,0.06509022876564674,834.5002347163542,0.00010682619604627083,0.010335675887249504,4.406368541967195,1.9374627395838109,0.48015338088961146,0.4785670553020447,0.04798002418504319,0.09741777479931946,0.12823827644596178,0.38338205088830085,0.7517286948922262,0.4416911080576242,0.1752187167938166,0.10058312361708274,0.08154938138395361,0.13086218401858132,1
25.682745098039216,0.6546356250767362,0.048397590688106146,1169.1180392156864,0.00019565551710880435,0.01398769162902887,4.389906542056075,2.268049306081553,0.3401479122346717,-0.3045946842978764,0.10179703533309739,0.1663020874253571,0.2101453650193149,0.47068530198570774,0.6218690178269415,0.42381835007492524,0.22375189944502594,0.1426166386102305,0.12649037558716555,0.20863352786090256,1
10.139761489237928,0.7682211621423737,0.18205451736992317,328.43339150668993,0.0008039234697175358,0.028353544217919843,4.625425170068027,1.855004825635405,0.4890563061340603,0.5155633201033325,0.024934683250072802,0.08300836488411331,0.06853016170665169,0.3273682607348267,0.7256797170392154,0.53408482832414,0.1808166707940763,0.0871909569131578,0.11711257681324515,0.12145603776648363,1
13.836152882205516,0.6727516275069078,0.08532554187188097,370.2889515455305,0.00035778168094979866,0.018915117788419894,4.530676401987628,2.1278707504154135,0.35592899772837866,-0.12198098476193042,0.05896230465395991,0.13406440131032826,0.15632169512010122,0.41859331515923853,0.6718839219067131,0.45725072019726526,0.22439517267864653,0.13927078582723423,0.12365163227651636,0.18261393693047628,1
11.126577985454272,0.8364238416679582,0.12364432248770399,256.24827599201114,0.00034471148823289133,0.018566407520920446,4.585924316866021,1.8434629668400455,0.5302491626861171,0.5747013358801212,0.027316279523997757,0.07072093502250235,0.08141821931162035,0.3557908264652481,0.7313206894163687,0.5066777193448908,0.19028006676972795,0.0884860678597876,0.10181522368035525,0.12280652162070785,1
18.845398970398968,0.6630935237731538,0.067202681836028,704.6634491634492,0.00018369233650362992,0.013553314594726631,4.506613756613756,2.2152043334480114,0.34476154813203264,-0.24986225936178164,0.0782736754366456,0.1384208155090154,0.1915645214633695,0.445336016563231,0.6311330040470582,0.4568710845223156,0.2290534923303945,0.13656696530130533,0.127091730906343,0.21298679053024092,1
12.118241469816272,0.6939012214434409,0.09676423888953414,272.8191601049869,0.0003496591715405653,0.018699175691472746,4.556439393939394,2.049475530067902,0.40301972448393125,0.045999275556221964,0.0469763988544103,0.11321312123912883,0.1282455688725401,0.4096341980104578,0.6882042432171108,0.4747748044219068,0.2124899108181159,0.11900687709783941,0.1219820490252854,0.16582668795606834,1
20.362450761205153,0.632149735386936,0.06558907275358261,819.6200894282977,0.00017052322885104777,0.01305845430558486,4.4003688120097655,1.9268970338817035,0.4932891027531095,0.453070679634783,0.04497174196509835,0.0965352324100125,0.12715298002186712,0.4356098458016581,0.7111695743083498,0.4563707732567789,0.18746439835588258,0.1006627758506448,0.08415260208811554,0.12783063640764258,1
24.569712569712568,0.7581150711301821,0.06480667414878577,1234.01716001716,0.00020587327537134484,0.014348284753633266,4.468004769475358,2.1851340836230793,0.3404667873091266,-0.1309353873609984,0.08276268831597336,0.14239294822064982,0.16295510680846928,0.41998208915621266,0.6677561001394372,0.4605923523671561,0.20459347794880373,0.135196192714913,0.1130918722330071,0.19739672244306689,1
24.768339768339768,0.43156050923231093,0.0455568175765413,1015.7204633204634,0.00033489363605193726,0.018300099345411686,4.398918918918919,2.3572312936587783,0.2805608477288844,-0.4026151719368958,0.13557624083213676,0.17644848990653095,0.22928334846611367,0.43065394146678737,0.5811834441554098,0.4725230746649473,0.24323972619883363,0.1305918202133082,0.1206229789756511,0.24623037857013078,1
23.90133333333334,0.48421344745364336,0.051387598449589386,1007.9644444444448,0.00017397530864197535,0.013189970001557067,4.470104166666666,2.167742198498084,0.37945049694147936,-0.09986950754484436,0.07138749056747827,0.14224421912330243,0.16055550852536934,0.40842136796784034,0.6982174263309864,0.434959468550546,0.19293199123627028,0.13295588391935545,0.11013311741822857,0.1958511823003679,1
20.92615384615384,0.7354994504941902,0.06333770882437935,843.7808284023669,0.00013400441161023774,0.011576027453761404,4.389002849002849,1.8583648964374493,0.5671669677309497,0.7286890634776024,0.036634430847074594,0.08616111784590716,0.10581861732482524,0.37961950292404134,0.7822153039403245,0.4172751025752155,0.1512606291072592,0.09075637746435554,0.07658766030747303,0.1138603216571099,1
17.143617021276597,0.6264643047977704,0.06832694001219101,489.28723404255334,0.0005162120869171572,0.0227203012065676,4.38628841607565,2.057035711118348,0.45379042159197985,0.17639705293926333,0.060004194211370536,0.1282442582164586,0.1435394449762197,0.4800335536909643,0.6600461363250759,0.4494431801714421,0.21530916746432957,0.10000699035228423,0.08588835642019704,0.16589394870202442,1
17.91013824884793,0.7483445448171383,0.06204023677534472,584.7949308755761,0.0002790726071906391,0.01670546638650472,4.734623655913978,2.747844730842109,0.0649619084615675,-1.0406577464058324,0.19727985557786443,0.23686561607210693,0.23751456296545517,0.4029960207692559,0.4367412592233643,0.3984533925158183,0.22129089063174923,0.21804615616500805,0.2427061381122411,0.42570916203644427,1
25.06910002786291,0.5125102315157491,0.05102421453283312,1174.5436054611312,0.0002387639827928452,0.015451989606288415,4.399361806578302,2.1690484816691846,0.3679529267237804,-0.0574191380223974,0.08906187673094466,0.13454028187015044,0.1806503315251785,0.43014991527498797,0.6708064758032853,0.4528891178445909,0.2014946005473145,0.11811752445877058,0.10927450123725833,0.18633513216757924,1
40.5547687465791,0.4405237386399888,0.02578748522268985,2741.4188218390805,5.761548740251814e-05,0.0075904866380567555,5.119313647246608,3.367548046106124,-0.29912103518685745,-1.4788393915134603,0.3910385865040231,0.29724875692219854,0.16677874646431384,0.1566568737668694,0.14337771967756155,0.16408577115948916,0.16120707341984902,0.2885198024858703,0.3982817614618274,0.6253274380237691,1
20.51666666666667,0.6694728293105126,0.05843159257438109,774.4216894977168,0.00014565219657638497,0.012068645183962654,4.320647321428571,1.5867328097529199,0.7177413200955487,1.7618520833258628,0.020903699826055076,0.049346438933638215,0.07539039281528061,0.3587897330799945,0.8024507720111307,0.4377211898002353,0.13159050382303522,0.053230186442304185,0.05071717334846149,0.06682330272263509,1
21.769411764705886,0.7016154923220015,0.058956579302269295,972.3016042780749,0.0003196888672824502,0.017879845281278308,4.4917171717171716,2.3473673370304993,0.2521600070142208,-0.4885314600020907,0.10959647410902756,0.18586206176221684,0.2271019721228303,0.43047687253133504,0.5688847908649007,0.47002199205521095,0.25704327690519346,0.1626999203268038,0.1401027091703033,0.2446148107691182,1
13.54511220580186,0.8031237053114874,0.22314447919626934,451.7474986316366,0.01923583635242092,0.1386933176199233,4.912545649838883,2.1067788564943712,0.24965950142016652,-0.48601305858346766,0.03515226907912678,0.08543596877210902,0.08620798053812205,0.30787829228599767,0.7203899125922951,0.4351058313249455,0.14611609358073344,0.09516331702387323,0.37113178964799887,0.1132283923485782,1
31.568249893025246,0.5898740351597767,0.045501899566234676,1708.555840821566,0.00018431058913656497,0.013576103606578913,4.359267734553776,2.035775545703152,0.48677512530945927,0.22820413851976395,0.054245494781280684,0.12564554774125697,0.15717284385345429,0.42840031775985765,0.7265187207031353,0.4154184899489529,0.16922739824929442,0.11451826676048144,0.08809097443113957,0.15207284007059885,1
20.764342105263157,0.6290390039064672,0.12130002432018135,1027.366447368421,0.0006420619806094183,0.025338941978887326,4.582028241335045,2.1889876076200405,0.28021342294988466,-0.14439141769958352,0.07818578213160933,0.14383544729696907,0.12899004562641034,0.37509381554278404,0.646269819391657,0.5284962994718909,0.2091552146474275,0.12206219151348292,0.12899004562641034,0.2088253168325262,1
24.918924873320115,0.35105790842687007,0.0432595844194689,1020.2187706543292,0.00022455989730577153,0.014985322729450025,4.598916532905297,2.654126763033964,0.10465034386617023,-0.8862167531015772,0.1961239180322878,0.2475466526383145,0.23498993837405213,0.3474024279779244,0.5052582644429365,0.4406808767981588,0.25412397915768997,0.20389712210064068,0.1817733874445594,0.3683302850850283,1
15.649275839368002,0.7399979977276495,0.0726039906275982,431.74407504937466,0.0003069253142442817,0.017519284067686148,4.392107735671782,1.8306881431993753,0.5825613798637972,0.8162995989335062,0.03303555135713727,0.07992472102533209,0.11970947104683075,0.3935848484269687,0.7353074334330553,0.4795483261519926,0.17121651348537809,0.0685576495906182,0.07104419646696188,0.11651248220581747,1
28.08198983297023,0.5561298537667823,0.05320397463967105,1638.8661583151784,0.00012889154693588892,0.011353041307768106,4.579971988795518,2.4504425940589583,0.21290108529366297,-0.6626306318785073,0.12927077313502713,0.17882123949899426,0.2241759002434319,0.4439561945997377,0.5718283658615884,0.4095905485731153,0.24795213208743225,0.18361644592131363,0.17542463494985133,0.2885115864095505,1
35.11744471744471,0.483994305984592,0.039702937872750664,2419.520393120393,0.00031850479024926197,0.01784670250352322,4.514718614718615,2.5360602406486614,0.21355742777176423,-0.7128886010231024,0.1703792971309069,0.1952521872230101,0.20022676524143074,0.4862650013006175,0.5297925589617981,0.40791539751049244,0.22385601082892878,0.1765975196539327,0.16540471911248628,0.31712934867431575,1
20.167645446715216,0.548278046684398,0.06977718796095254,879.0956855375462,0.00022492550986431573,0.014997516789932783,4.487552176505665,2.12738906380385,0.3416619538294075,-0.03552507481324385,0.0697748134986287,0.13822238869701173,0.14846108415604964,0.39968833384540564,0.681821275383339,0.4694631473440343,0.21899431954053297,0.12798369323797384,0.10750630231989801,0.18183164713365466,1
20.222610472878316,0.8211978686570545,0.07328408816019825,839.8177382934188,0.00010423461068127666,0.010209535282336639,4.373122439690487,1.6700425775518268,0.6883765622139267,1.4548586218923019,0.02248459529272004,0.061522678028962725,0.07462472983142701,0.3244349502594865,0.8202688646356092,0.4262355471287613,0.12673135528624022,0.064404459243827,0.05877493314967354,0.08186269195248144,1
