filepath,dissimilarity,correlation,homogeneity,contrast,ASM,energy,mean_r,mean_g,mean_b,std_r,std_g,std_b,skewness_r,skewness_g,skewness_b,kurtosis_r,kurtosis_g,kurtosis_b,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,class
/Users/sinner/Desktop/not_waste_images_all/3521.jpg,11.141977011494253,0.9144040790938345,0.12429498950321477,315.408183908046,0.00025641326463205177,0.016012909311928666,4.582177777777778,4.584977777777778,4.592577777777778,1.9562896091994477,1.9474030854663733,1.9785085346615001,0.4574714686902644,0.4765996968367855,0.44443626025592964,0.34397341105179713,0.3720514948984128,0.27822439903077756,0.03880258808708535,0.09207915744475018,0.09228446214362364,0.32438142422007865,0.7720483201136744,0.4501305522800775,0.18610870952879827,0.09854625545926439,0.10942740449955816,0.14586898854959865,0.036345395453185526,0.09035301959569997,0.09116977005532212,0.32149339966876744,0.7755045614112283,0.44880437756236957,0.18407513483734128,0.09760167992484652,0.10454405883163477,0.14721927034689192,0.03955912099292073,0.09697695277529647,0.09500418821134504,0.3298670010354571,0.7646020131020164,0.4504132988642785,0.19343475698113205,0.10331056532271948,0.10881354015900505,0.1541871251298879,0
/Users/sinner/Desktop/not_waste_images_all/5150.jpg,5.685333333333333,0.8293780260931468,0.18026699339210242,61.72855172413793,0.0014342597436913728,0.03787162187827942,5.071733333333333,5.0713333333333335,5.0772,2.848393093970314,2.849378177778443,2.853574005426256,-0.16861800646860403,-0.1686099938380956,-0.17219385485429525,-1.1479356430700243,-1.1495513259629373,-1.1513126542012107,0.19347012049736245,0.27365303859970547,0.18831453523866695,0.31218425474364025,0.34189670662928007,0.3535646101094856,0.28613498185759983,0.27758756419186786,0.33253524918585925,0.4933081052793898,0.1943880294518129,0.27189889873741707,0.19072289202499798,0.3122154104323811,0.34357269730624196,0.34927402219239845,0.28628795678343116,0.2799079027441608,0.3325772850257972,0.4934360943137849,0.19473358537770993,0.273657642961155,0.18700390963500138,0.3132552800992409,0.33671552402009314,0.35244609219823686,0.28531996074839955,0.2779971100447809,0.3334609237073738,0.49659776438243297,0
/Users/sinner/Desktop/not_waste_images_all/12.jpg,16.005563218390805,0.7599487341128689,0.08524983562344265,643.9969195402299,0.00023128022195798652,0.01520789998513886,4.666933333333334,4.6824,4.697733333333334,2.3658496091960983,2.381562795962162,2.404766418779356,0.18028030628799296,0.170283745915326,0.16082268499401323,-0.5826231154409691,-0.6090452743305321,-0.6444003760221437,0.09313856858060869,0.19221425707073828,0.1706921973987251,0.38739707409623697,0.61177073067688,0.45332384309154167,0.24094811632805546,0.1944406770368086,0.17996894725735146,0.25913054605096314,0.09488751339383923,0.19486715774205984,0.170896882761679,0.38389699463397514,0.6105589212619288,0.4474865324057627,0.24380129423050576,0.19747532237723084,0.18368930930561284,0.26690218099916296,0.0969788259526157,0.20058975226070058,0.1748121546526505,0.38290994505161813,0.5996419793095927,0.4447261257233499,0.2515192776319452,0.19946354653996054,0.1838218004185709,0.2810508943091289,0
/Users/sinner/Desktop/not_waste_images_all/852.jpg,15.497057471264368,0.5843079479125951,0.06462745422674378,391.23048275862067,0.00023862597436913728,0.015447523243845185,5.202755555555555,5.204977777777778,5.206622222222222,3.4196233006026686,3.4209851894115,3.4209577170331107,-0.3534187626341815,-0.35493198534088966,-0.35585764722209073,-1.4804797287712876,-1.4805612827731056,-1.4799792069979365,0.401449854809491,0.2854754523089714,0.149247723800045,0.12585995448081339,0.12091717849066652,0.1441843922979433,0.1478010576565874,0.2802915652949149,0.4179659599472989,0.6393058798963156,0.40137181378475123,0.28597139433523394,0.1485268446568422,0.1250371976916482,0.11961650993044956,0.1438289152638034,0.1480450057447357,0.2798279482058755,0.4185975548925602,0.6395206960934107,0.4015278575576562,0.28458618098642524,0.14945892958279886,0.12501077268891636,0.11898905916825565,0.143918953143791,0.14692980990412136,0.2815753242260948,0.4179069183338534,0.6398672787054072,0
/Users/sinner/Desktop/not_waste_images_all/3509.jpg,30.211310344827584,0.559833588889488,0.03392889197776794,1484.6266666666666,8.881913066455279e-05,0.00942439020120415,5.199777777777777,5.198933333333334,5.202622222222222,3.455964241641712,3.4545272993887637,3.457264463184016,-0.352049001506831,-0.3526249884335318,-0.3541319989482999,-1.5040315410223013,-1.502309313812116,-1.5031463126937736,0.4068351518193096,0.2978784245359256,0.1343839242720909,0.11703639735456191,0.11620466661194066,0.12998763320395,0.13533447369222945,0.2775604306804636,0.4100432561122773,0.6481558858569901,0.40861498027692966,0.2952825948858022,0.1346193706849489,0.11832709702431464,0.11618650632437728,0.1298625024628659,0.13687888309043833,0.27851463440295965,0.4105177275657629,0.6469340782032881,0.408410809117051,0.29479187181326677,0.1345143740493078,0.11729938354873443,0.11539979839005048,0.12929051486292692,0.13463309812172555,0.2778143294575289,0.410785290565406,0.6483521594733185,0
/Users/sinner/Desktop/not_waste_images_all/4266.jpg,5.552275862068967,0.8150704624170229,0.19665722442493522,66.9464827586207,0.0012122309420002646,0.03481710703088734,4.898755555555556,4.902,4.913288888888889,2.057715725486293,2.0376556245951973,2.064211731411961,0.22165087360311428,0.2217272724287659,0.20106709179410787,-0.26059110470220315,-0.2116620602548247,-0.2629598832371829,0.03160252804648301,0.10621643902987611,0.08602276587382017,0.37318364346586974,0.581851599411781,0.5711272758147796,0.28157053869574034,0.15333500972733993,0.20729889335906002,0.17478365692134287,0.029468719670772733,0.10748743726657335,0.07779290365196327,0.3562214964034022,0.5863259051736507,0.585196835454464,0.2759446393692282,0.15016627265183044,0.20300673550976775,0.1687959230184109,0.03080831879646488,0.11319204535590058,0.08466582424806275,0.3582893371144434,0.5690410586591494,0.5899222525100868,0.28423526711849634,0.14924918883620764,0.21075172154470606,0.17720488552188873,0
/Users/sinner/Desktop/not_waste_images_all/5178.jpg,11.530252873563219,0.8674109317615748,0.10290485824783811,283.5836781609196,0.0003157785704848725,0.017770159551474842,4.660266666666667,4.638488888888889,4.6478222222222225,2.0650647382911105,2.0351300108316552,2.0712995736857134,0.34347339148657435,0.3652788784016969,0.34702180393640325,-0.03945727630388918,0.05768535248994988,-0.02922735048371594,0.04591987339954845,0.11069573346074722,0.11635252945924232,0.3736812886064703,0.6749334049184837,0.5104426506877342,0.22538449939102037,0.11735078757662382,0.14774220137246022,0.17314232458138917,0.04297961278485742,0.10969097105143001,0.11176886581711015,0.3634128582292143,0.6851584582624217,0.5158647163006933,0.21763213598439257,0.11734637281972524,0.12817329817774276,0.16863756466730317,0.04625685187105681,0.1146413804785086,0.12286976278249467,0.3711667585230472,0.6681668819547606,0.5192776399947965,0.22605812464869832,0.11864437727504236,0.1346563644611774,0.1801348558440193,0
/Users/sinner/Desktop/not_waste_images_all/2617.jpg,14.072919540229888,0.7699346418758106,0.08010338701743708,384.5901609195403,0.00025609723873695344,0.01600303842202953,4.566711111111111,4.562311111111111,4.569511111111111,2.2168332430867057,2.2036095623340075,2.219572377455944,0.28597745672200886,0.29188742854647415,0.29305735800104116,-0.2836645050820641,-0.26165231017466306,-0.2924517476329189,0.07839089797434658,0.1441685236430464,0.16750897146097216,0.4165916292350989,0.6423338391912999,0.4640976922180488,0.23776607701392033,0.15583874755200927,0.13450227757703673,0.21112495980760107,0.07617502529534188,0.14129996976080395,0.16916027993826696,0.4166115580967464,0.6417275664927027,0.4683353407046946,0.2379293999965617,0.15552400997798968,0.1309552132392143,0.2072477925859379,0.0760265841851745,0.14567826845420082,0.17105981441664259,0.4186184278270632,0.6368997231040627,0.4676107142196835,0.23716988762114216,0.1547684035198195,0.13351873713265894,0.21485773791462354,0
/Users/sinner/Desktop/not_waste_images_all/2171.jpg,16.52312643678161,0.8900976528467073,0.10004130573718595,614.9428965517241,0.00041712353018892855,0.020423602282382228,4.702533333333333,4.720488888888889,4.724622222222222,2.5173359427952575,2.527512212277099,2.534979809596465,0.10223659079624284,0.09018707943261282,0.09253513013164374,-0.7867932596196261,-0.8020092681790003,-0.8099145572718975,0.13894524100499822,0.2026121683387439,0.21213611443580013,0.4133131676092342,0.4969412422422894,0.46210708322976873,0.2734546714990388,0.20770030392484243,0.20991820918032125,0.3183346366687283,0.1398580684736018,0.20625797387976044,0.2053430145532976,0.41147027995784907,0.49512370409159223,0.4590481649339155,0.2722657538602921,0.2147540247683437,0.21266268916500014,0.3241570185182547,0.14115001769531152,0.20250252770374627,0.21322940578624447,0.4086678918259065,0.4925206826903131,0.45994760168370274,0.2689568455806863,0.2146683772363357,0.21035146288606202,0.33135588028009644,0
/Users/sinner/Desktop/not_waste_images_all/4500.jpg,16.581011494252873,0.4452354549371419,0.17070932860800217,1023.6636781609196,0.0012711850971066192,0.035653682798648154,4.9095555555555555,5.0293777777777775,5.0212,2.5133859017982147,2.614689964955598,2.5993408361009953,-0.001087237632225227,-0.09313889778998198,-0.08551455085254529,-0.8205676862431877,-0.9358379765200908,-0.926611581666517,0.11224379458990177,0.2180515917835936,0.14751306032113237,0.3400781024157345,0.5246625077390362,0.4874624427889427,0.2345277451178911,0.2334979855344975,0.27533196860986225,0.3228296293938918,0.12743962349712773,0.23978598571498694,0.1427953762769052,0.3111836738534396,0.4819343949345551,0.45844140563899805,0.23834228246218736,0.25684793324807303,0.3212895966230367,0.37496910847713066,0.12155936964674685,0.24141769321662856,0.14105597468158568,0.31403927572894774,0.48113434035639197,0.46948871721477686,0.23487520830560882,0.25149311997959894,0.32581574856878326,0.3632387622598162,0
/Users/sinner/Desktop/not_waste_images_all/1478.jpg,22.596367816091952,0.6939324598800017,0.1622131501540725,1001.068827586207,0.01386070868014269,0.11773151099065488,5.450888888888889,5.461333333333333,5.461111111111111,3.339851841173146,3.3400290085233957,3.3391480764624997,-0.5145236215787871,-0.5210337761978465,-0.5207650356580433,-1.3442051312956464,-1.3385114246831333,-1.3387759335480627,0.3429236323208654,0.2583878848089214,0.12989354859076643,0.11426901042993814,0.10342511454219912,0.13479079189490664,0.12826113415605303,0.2501092116043034,0.6216000965326534,0.5398627737659323,0.34297584967227607,0.2553109430859814,0.12980925742857696,0.11351033721332965,0.10326530164945988,0.13039136172197865,0.12806294454837192,0.253448209347096,0.6214545436356448,0.5412405720048918,0.3412840343818936,0.25782542160842237,0.1297857088457747,0.11127815036462835,0.10347936785999434,0.1331613012731536,0.12664291589614607,0.25270383309791644,0.6226222032430931,0.5402111881194981,0
/Users/sinner/Desktop/not_waste_images_all/2165.jpg,10.815034482758621,0.7898497103845914,0.10354250974633976,230.96804597701149,0.0003458824151142819,0.01859791426784955,4.5164,4.516,4.5332,1.9284875870311775,1.922073417490139,1.9572792862656174,0.4429042422524513,0.4539178811081768,0.43221367774928254,0.35782692298110064,0.3714056179072984,0.2629716806064746,0.039669316045402005,0.09146276621728075,0.1171999632226086,0.40158535492610714,0.6857580425221236,0.5119787867092902,0.21164058694463803,0.09890740997915244,0.10082174694649088,0.13389723565994938,0.03819460166754705,0.08901464110853327,0.12073737971574594,0.39669337676377336,0.6932320202659789,0.5053357992847961,0.21314709652806116,0.09888157987264957,0.09813890706244728,0.13378720195215785,0.040667266746354645,0.09460263378396028,0.12254115390944,0.4150865847214129,0.6665332658507304,0.517240169890638,0.21984055604528052,0.1005355241580969,0.10797860480928648,0.14206575677705324,0
/Users/sinner/Desktop/not_waste_images_all/4514.jpg,28.551494252873567,0.6960087723710311,0.056714656779337125,1691.4470344827585,0.0001959476813317479,0.013998131351425015,4.5219555555555555,4.523866666666667,4.5228,2.063116886391457,2.0703213234235456,2.0827898341727455,0.4355249211775309,0.42057455141706207,0.4189739859456265,0.11735542521649167,0.09437546029895127,0.061789743133921604,0.0553859194508006,0.10313240173597354,0.12414085394144962,0.36213054230954494,0.7717953603163287,0.3983117655523093,0.17931456680431612,0.1055727774972157,0.12392864735351551,0.16361127929719257,0.05703234224778853,0.10552051337231286,0.12645373262431017,0.36259326204352443,0.7666257540348803,0.40243045990574383,0.1844472941234659,0.10893818182161856,0.1241040855654125,0.16490250267899906,0.05814323926234065,0.10702662930882706,0.13243737831977592,0.3706093139647713,0.7586615997082449,0.40388016754266626,0.18767345561899956,0.10950310061074155,0.12554632774053556,0.16915375718729103,0
/Users/sinner/Desktop/not_waste_images_all/4272.jpg,7.648597701149425,0.8826287869657293,0.14719167404618616,134.2272643678161,0.0006232326595323028,0.024964628167315105,5.178933333333333,5.179155555555556,5.1792444444444445,3.219424478588267,3.221544308457983,3.219331242876077,-0.3022713682870306,-0.3024620994801187,-0.3029131301779742,-1.3797503705026717,-1.382497078733216,-1.3804244436900643,0.3219121830848611,0.29584589941265255,0.17154953195108671,0.1870865778837824,0.2172618323811667,0.2108415654668296,0.17732777217399007,0.2930209819703442,0.4044768156032359,0.6097969515237356,0.32166459647985335,0.2966348293954274,0.1730262873323393,0.18714564312355392,0.2147425658063825,0.20858139237021614,0.1768770207299433,0.294324389356865,0.4053538689877801,0.6096994546206318,0.32125963945381275,0.2971105741929904,0.17199786374596374,0.1881828755697064,0.21438718042719454,0.2088637240111554,0.1804757270822099,0.2937708098484086,0.40501065301794154,0.6091216354618074,0
/Users/sinner/Desktop/not_waste_images_all/2603.jpg,24.83103448275863,0.757728999266207,0.039162313517528725,970.1287816091955,9.184093010965785e-05,0.009583367367979684,5.226222222222222,5.226355555555555,5.229955555555556,3.4518177426386614,3.4520471939322905,3.4564735398029627,-0.3657595545872321,-0.3669538341803183,-0.3681052788431048,-1.493252226454875,-1.4921144120080252,-1.4950425743188454,0.4015647758406602,0.29411714237591174,0.13697794332426536,0.11456337078029465,0.10934516341556075,0.13045518411834797,0.13982423825048387,0.28071583709829967,0.4072573656930972,0.6535804724329233,0.4027309298780113,0.2937469120458875,0.13637825952877297,0.11242312176806675,0.11016991574106963,0.13033018019314913,0.14135903074634554,0.28117639421106144,0.40676298276842715,0.6531925682473751,0.40207083065970645,0.29415776486757805,0.13631124100058326,0.11300107218364322,0.10767641433205793,0.12672685686772975,0.13974268717160487,0.2804319801834916,0.4076321399713622,0.6545779385548841,0
/Users/sinner/Desktop/not_waste_images_all/846.jpg,10.048413793103446,0.8739932040007438,0.12925825400864163,224.0260689655172,0.0005316126304663758,0.023056726360573737,4.633244444444444,4.657111111111111,4.658311111111111,1.9148720079717025,1.9289100229256961,1.9634334532731426,0.46553815624815936,0.43963082158427086,0.4130844305377041,0.3441220578587827,0.2874604900472,0.18964446108799393,0.029925203187011206,0.08541151742959448,0.08426854091897946,0.3521406722249339,0.7176853417107166,0.5117417558889936,0.20241074933436745,0.09684128253574459,0.1174148597268148,0.1400665760280941,0.030669377471340485,0.0861464083921953,0.08960063861934285,0.3418641188443619,0.7064424182733001,0.5291252666130585,0.2046369725476814,0.0983932246520821,0.12518967732328745,0.14308887031850664,0.03478866257301211,0.08963949865438703,0.09710945687558593,0.36122583683940485,0.6950262556381221,0.5189486689955763,0.21886977588112833,0.10553983829665328,0.12869670878236994,0.15121329713484094,0
/Users/sinner/Desktop/not_waste_images_all/675.jpg,10.330022988505748,0.9437228230951524,0.1478103068111248,211.01590804597697,0.00030494490685691636,0.0174626718132397,4.6517333333333335,4.648133333333333,4.654577777777778,1.7675215843409413,1.7581211132595187,1.7772810506049699,0.5807469391143238,0.5885320839131587,0.5784183531819345,0.5593799850534364,0.5866567804112526,0.5468963193599232,0.01550555364551254,0.058293030793888916,0.06270916949039565,0.3223781248449917,0.7560429448419531,0.5030472657398563,0.16850022537560144,0.09578114150645721,0.13268043372615793,0.09313145828855317,0.014974173113476954,0.05744993214124818,0.0613647486415036,0.3227766204460588,0.7562446774368394,0.5038368835828716,0.16843497992348913,0.09532578178121931,0.1300697782209861,0.09160670610597665,0.016733342851552247,0.057582385695047436,0.06329140855028291,0.3263001856052688,0.7532957226054667,0.5042642084029538,0.16713656565844537,0.09744711425315719,0.13189811424164713,0.0967580942533874,0
/Users/sinner/Desktop/not_waste_images_all/5187.jpg,20.515862068965514,0.8626423429018789,0.0936243637946232,1162.2201379310345,0.00018321046373365041,0.013535525986589898,4.646933333333333,4.648311111111111,4.661511111111111,2.3439874705770554,2.350433395706911,2.3769080627498895,0.19731700220727597,0.19146352965002147,0.1691117231690012,-0.49863409064003594,-0.5059001790995374,-0.549191915499303,0.09773294425790116,0.17540555953170245,0.17173598715656221,0.380656974381212,0.6151426491526719,0.4699499021762906,0.25246657940964706,0.1716136680773909,0.15534523054760258,0.26212978666418296,0.09813555242014928,0.1817098445684809,0.16824985608192675,0.374432406989597,0.6140202020502608,0.4757494112338409,0.24839796934277183,0.1728996702863727,0.15564641231724424,0.2639381378681571,0.10474836565083033,0.18748349743407175,0.1696750385748987,0.375585344134087,0.5986857592865048,0.4763762744828789,0.25574925639423507,0.1819183540405802,0.15829741208153816,0.27405239466616294,0
/Users/sinner/Desktop/not_waste_images_all/2830.jpg,23.156873563218394,0.5186013265838177,0.045923140121059476,864.8868965517242,0.0001257497687937641,0.011213820437021635,4.520266666666667,4.528933333333334,4.526666666666666,2.4072645462340767,2.4215345400982593,2.4234502493575376,0.2177356945224787,0.21286918564938906,0.21547745732101176,-0.5821264583892507,-0.6108798484810927,-0.6145028050219397,0.12126105677191718,0.20705543988448885,0.20368360823377643,0.40087331847358815,0.613548477775931,0.42884703290912823,0.2317822053230466,0.1845765622130727,0.16097374065808573,0.25725826668398494,0.12258792021688737,0.20937916291142544,0.20975597004323965,0.40180200489121176,0.607036289352681,0.4239080232909783,0.23349481934753444,0.19305085386614335,0.1606454405301219,0.26439300415629907,0.12415723564262572,0.2060481783005278,0.21258939031006838,0.4099578834440904,0.6010367496458618,0.42480140300420166,0.23221302633869007,0.19082728112448147,0.16466243308631923,0.2640385386158778,0
